account_id,status,cos,rim_age,loan,s_plus_c,fico_b,ck_returns,max_days_neg,num_times_neg,ntriggers,avg_bal6,avg_bal3
Qtm9yT5IDaWs,Active,0,1,0,1,0,NA,0,0,0,17,33
GIciKai3gf1U,Active,0,1,0,1,0,NA,0,0,0,179,359
V0qsp6aH8gAq,Active,0,1,0,1,0,NA,0,0,0,179,359
gDuRNLY9mizD,Active,0,1,0,0,0,NA,0,0,0,8,17
hrV8Hlti4z1z,Active,0,1,0,0,0,NA,0,0,0,8,17
C0gD6P6IPURL,Active,0,1,0,0,0,NA,0,0,0,8,17
09UHgebvL4RW,Active,0,1,0,1,0,NA,0,0,0,83,167
vxCddVzadKRm,Active,0,1,0,1,0,NA,0,0,0,83,167
e9qK9MrWfoU4,Active,0,1,0,1,0,NA,0,0,0,5,10
RLFNirppCZpT,Active,0,1,0,1,0,NA,0,0,0,5,10
h1RFxU020JZC,Active,0,1,1,1,0,NA,0,0,0,5,10
Aoa43ATzFPWz,Active,0,1,1,1,0,NA,0,0,0,5,10
fljLWbnPqpbS,Active,0,1,0,1,0,NA,0,0,0,5,10
EhMgyawgZ9Gr,Active,0,1,0,1,0,NA,0,0,0,5,10
8TBNV2DHcu1E,Active,0,1,1,1,0,NA,0,0,0,5,10
kaGustp0nzRL,Active,0,1,1,1,0,NA,0,0,0,5,10
KIbbK1LAf3p8,Active,0,1,1,0,0,NA,0,0,0,1,2
Hqyt1sArieoi,Active,0,1,0,0,0,NA,0,0,0,1,2
kgGNOIqJgFmV,Active,0,1,0,1,0,NA,0,0,0,5,10
o9PRT0nFIh6n,Active,0,1,0,1,0,NA,0,0,0,5,10
ddBFClRdHYEg,Active,0,1,0,1,0,NA,0,0,0,58,117
4nE3gJ3IckgZ,Active,0,1,0,1,0,NA,0,0,0,58,117
c0v2QnIeTx2e,Active,0,0,1,1,0,NA,0,0,0,NA,NA
LRpnWiZOazAn,Active,0,0,1,1,0,NA,0,0,0,NA,NA
1Ea5bVAlaIVS,Active,0,0,0,0,0,NA,0,0,0,NA,NA
zjt9VWY3XIcO,Active,0,0,0,0,0,NA,0,0,0,NA,NA
6VA8rHgiM8iq,Active,0,0,0,0,0,NA,0,0,0,NA,NA
SAYZJGQArsYJ,Active,0,0,0,0,0,NA,0,0,0,NA,NA
zjLE2vONVttr,Active,0,0,0,0,0,NA,0,0,0,NA,NA
agysvRkoSkNA,Closed,0,0,0,1,0,NA,0,0,0,NA,NA
grr5nszHpdzi,Active,0,0,0,1,0,NA,0,0,0,NA,NA
qH65erMQVviA,Active,0,0,0,1,0,NA,0,0,0,NA,NA
xiMrpDJ7f7o7,Active,0,0,0,1,0,NA,0,0,0,NA,NA
yXuWsbj4MB0f,Active,0,0,1,0,0,NA,0,0,0,NA,NA
DiBqGamXRhd4,Closed,0,0,0,1,0,NA,0,0,0,NA,NA
m5s7YNelXx5e,Closed,0,0,0,1,0,NA,0,0,0,NA,NA
iJsAazBMxdz3,Active,0,0,1,1,0,NA,0,0,0,NA,NA
jwOH10wcwAW9,Active,0,0,1,1,0,NA,0,0,0,NA,NA
Ze6GW4XQ3aUu,Active,0,0,0,0,0,NA,0,0,0,NA,NA
iELgyIbg2GNz,Active,0,0,0,1,0,NA,0,0,0,NA,NA
qA7elmOEdXk7,Active,0,0,0,1,0,NA,0,0,0,NA,NA
yD8xxdONET8M,Active,0,0,0,0,0,NA,0,0,0,NA,NA
vGJy3nOfPTds,Active,0,0,0,1,0,NA,0,0,0,NA,NA
fyT5CBk7FHfJ,Active,0,0,0,1,0,NA,0,0,0,NA,NA
65E1o1kUHB8e,Active,0,0,0,0,0,NA,0,0,0,NA,NA
wWzCL4vZ18UN,Active,0,0,0,0,0,NA,0,0,0,NA,NA
Xr6Vj5CjRJ1C,Closed,0,0,0,0,0,NA,0,0,0,NA,NA
U11ethRuZO9Q,Active,0,0,0,1,0,NA,0,0,0,NA,NA
wZFSLFdIU2io,Active,0,0,0,1,0,NA,0,0,0,NA,NA
C0b1G2xOH7MO,Active,0,0,1,1,0,NA,0,0,0,NA,NA
p0xghpZ0KNoT,Active,0,0,1,1,0,NA,0,0,0,NA,NA
tVk3f9UIqKGl,Active,0,0,0,1,0,NA,0,0,0,NA,NA
5noyo2HXaTCg,Active,0,0,0,1,0,NA,0,0,0,NA,NA
jXYwY2Vl53c5,Active,0,0,0,1,0,NA,0,0,0,NA,NA
lwX4SZsoOzkt,Active,0,0,0,1,0,NA,0,0,0,NA,NA
w71ZzXmjjInp,Active,0,0,0,0,0,NA,0,0,0,NA,NA
3rcupLwVylk2,Active,0,0,0,1,0,NA,0,0,0,NA,NA
jp36XZz8xopa,Active,0,0,0,1,0,NA,0,0,0,NA,NA
FhGV5uf0r43t,Active,0,0,0,1,0,NA,0,0,0,NA,NA
UUBsgWeNPwhN,Active,0,0,1,0,0,NA,0,0,0,NA,NA
DiFRXf2qHlyj,Unfunded,0,0,0,0,0,NA,0,0,0,NA,NA
gaSOuCTK8XoJ,Active,0,0,1,0,0,NA,0,0,0,NA,NA
PtQ90jPP7DaY,Active,0,0,0,1,0,NA,0,0,0,NA,NA
n2uBhzBf0GNA,Active,0,0,0,1,0,NA,0,0,0,NA,NA
6utAl41IeqOf,Active,0,0,1,0,0,NA,0,0,0,NA,NA
lMfRgzdpREU5,Active,0,0,0,0,0,NA,0,0,0,NA,NA
3MQ37UPx25Np,Active,0,0,1,1,0,NA,0,0,0,NA,NA
SW4lFCuHvf98,Active,0,0,1,1,0,NA,0,0,0,NA,NA
PsAJFZcGkrbf,Active,0,0,1,0,0,NA,0,0,0,NA,NA
c13A2xGTxPtJ,Active,0,0,0,1,0,NA,0,0,0,NA,NA
JdQ0czoefjW5,Active,0,0,0,1,0,NA,0,0,0,NA,NA
o7ZascOyKda1,Active,0,0,0,1,0,NA,0,0,0,NA,NA
DAfkSR4EBrwZ,Active,0,0,0,1,0,NA,0,0,0,NA,NA
UyRpritPduTD,Active,0,0,1,0,0,NA,0,0,0,NA,NA
2OAJEM8EHFsB,Active,0,0,0,1,0,NA,0,0,0,NA,NA
iIGlBqfcTYLf,Active,0,0,0,1,0,NA,0,0,0,NA,NA
vMsoNyrWkfsc,Active,0,0,0,1,0,NA,0,0,0,NA,NA
l5dwXpabNaRu,Active,0,0,0,1,0,NA,0,0,0,NA,NA
3MfYsznjwbz6,Active,0,0,0,0,0,NA,0,0,0,NA,NA
GtHv60exxM4u,Active,0,0,1,1,0,NA,0,0,0,NA,NA
uUfiVVIoi04y,Active,0,0,1,1,0,NA,0,0,0,NA,NA
THY4Ji1XUsS1,Active,0,0,0,1,0,NA,0,0,0,NA,NA
y1cZb0zyuiyX,Active,0,0,0,1,0,NA,0,0,0,NA,NA
qJSZc2iYXBxc,Active,0,0,0,1,0,NA,0,0,0,NA,NA
I2Y9HDy6YpMC,Active,0,0,0,1,0,NA,0,0,0,NA,NA
Qx86JjS9oT8C,Active,0,0,0,1,0,NA,0,0,0,NA,NA
hlosvTwTlW3i,Active,0,0,0,1,0,NA,0,0,0,NA,NA
mSp7coWshHMg,Closed,0,0,0,0,0,NA,0,0,0,NA,NA
MpgLeMCyJc78,Active,0,0,0,0,0,NA,0,0,0,NA,NA
rMMjH668QWaO,Active,0,0,1,0,0,NA,0,0,0,NA,NA
0huYZmyqArAo,Active,0,41,0,1,727,NA,0,0,0,58836,59983
qZ6Eni2jzMgd,Active,0,41,1,0,742,NA,0,0,0,24097,20696
fYxY5DQUDFRR,Active,0,41,1,0,742,NA,0,0,0,24097,20696
0SZchCmEYGuj,Active,0,41,1,0,742,NA,0,0,0,24097,20696
Sdsrq5jBTjFU,Active,0,41,1,1,720,NA,5,1,0,5376,3680
fW2H9svzbRxr,Active,0,41,1,1,720,NA,0,0,0,5376,3680
ypcYh0ZzyguZ,Closed,0,41,0,1,808,NA,0,0,0,25617,1823
FkAXdbT1RmYs,Closed,0,41,0,1,808,NA,0,0,0,25617,1823
9ktqXn7hkgKD,Active,0,41,0,1,0,NA,0,0,0,2504,4181
MQbqYLv3RpxZ,Active,0,41,0,1,0,NA,0,0,0,2504,4181
u35Rrmorpw8V,Active,0,41,0,1,793,NA,0,0,0,56172,57782
UVagLMvXlYlY,Active,0,41,0,1,793,NA,0,0,0,56172,57782
Sd7Xl06E7moY,Active,0,41,0,1,0,NA,0,0,0,72737,84227
vHokraKSaZnD,Active,0,41,0,1,0,NA,0,0,0,72737,84227
JA3j8AorwoV2,Dormant,0,41,0,1,0,NA,0,0,0,210,210
JQlOfYagMpCn,Dormant,0,41,0,1,0,NA,0,0,0,210,210
BHWh7mvzWo0J,Active,0,41,1,0,724,NA,0,0,0,1243,1297
7Ig6ZUGK2FSc,Active,0,41,1,1,732,NA,8,3,0,757,844
TgFU1kMuxelr,Active,0,41,1,1,732,NA,0,0,0,757,844
hg948rxTLn16,Active,0,41,1,0,803,NA,0,0,0,73,73
O1zPZhh6toCR,Active,0,41,1,1,0,1,3,3,0,24714,43548
M0KbEAaHop03,Active,0,41,1,1,0,NA,0,0,0,24714,43548
ooIVlVWvgCUZ,Closed,0,41,0,1,470,NA,82,18,9,NA,NA
xFkcwyQPJp0I,Closed,0,41,0,1,470,NA,0,0,9,NA,NA
hqPWdRUW5yJo,Closed,0,41,1,1,705,NA,0,0,0,5,5
f8MDuRvQmNLa,Active,0,41,1,1,705,NA,0,0,0,5,5
4Ey7LZ7bXDKP,Active,0,41,1,1,825,NA,0,0,0,19530,20217
QMDslkT5P3zg,Active,0,41,1,1,825,NA,0,0,0,19530,20217
AeWaDnEpe9OD,Active,0,41,0,1,660,NA,0,0,1,19,19
0MAHfBvDBO4z,Active,0,41,0,1,660,NA,0,0,1,19,19
1cwyYTH0UKJc,Active,0,41,0,1,0,NA,0,0,0,17556,17878
dJzlYVmyduxE,Active,0,41,0,1,0,NA,0,0,0,17556,17878
eO2iOMgaPGwy,Dormant,0,41,0,1,719,NA,0,0,0,20,20
XjJcMW2Phtdz,Dormant,0,41,0,1,719,NA,0,0,0,20,20
BWITpSE1JN2W,Active,0,41,0,1,0,NA,1,1,0,810,713
dcm4YGsuIj5r,Active,0,41,0,1,0,NA,0,0,0,810,713
ZvSH7LB2TrRU,Active,0,41,0,0,715,NA,3,28,0,544,983
F80O1TZIYFxi,Active,0,41,0,0,715,NA,4,18,0,544,983
DI1PzP1E6sup,Active,0,41,0,0,715,NA,0,0,0,544,983
I9GHeJ51V1Y4,Active,0,41,0,0,715,NA,0,0,0,544,983
ngTtbOyjR99e,Active,0,41,0,0,715,NA,0,0,0,544,983
QhsNesJix9cs,Active,0,41,0,1,671,1,1,1,0,33878,30778
GIDPJQTMLze7,Active,0,41,0,1,671,NA,0,0,0,33878,30778
hvm94j2D9qkd,Active,0,41,0,1,0,NA,3,7,0,86,87
fxOrv3kas3ue,Active,0,41,0,1,0,NA,0,0,0,86,87
tpppDjyW8cnT,Active,0,41,0,1,796,NA,0,0,0,8792,6996
y6UqNE3C2RJk,Active,0,41,0,1,796,NA,0,0,0,8792,6996
9Jnli0YenFkO,Active,0,41,1,1,800,NA,0,0,0,14766,16389
sS61yYcmrGGz,Active,0,41,1,1,800,NA,0,0,0,14766,16389
lrgfXlD5OXT1,Active,0,0,0,0,0,NA,0,0,0,NA,NA
p8HQwHIXjj2A,Active,0,0,0,0,0,NA,0,0,0,NA,NA
1IJUfqzxPBB1,Active,0,0,0,1,0,NA,0,0,0,NA,NA
LSZJ5eUsyEDK,Active,0,0,0,1,0,NA,0,0,0,NA,NA
6BSpToFt5X9P,Active,0,0,0,1,0,NA,0,0,0,NA,NA
82V9N2hMereG,Active,0,0,0,1,0,NA,0,0,0,NA,NA
xjHiAP3dYkys,Active,0,0,1,0,0,NA,0,0,0,NA,NA
kyoVtgNqbkUm,Active,0,0,0,1,0,NA,0,0,0,NA,NA
OVEf9jvEU8tX,Active,0,0,0,1,0,NA,0,0,0,NA,NA
obc8VknV16wG,Active,0,0,0,1,0,NA,0,0,0,NA,NA
l2ZaLmrlgcOK,Active,0,0,0,1,0,NA,0,0,0,NA,NA
FNV3yvTNP4xa,Active,0,0,0,1,0,NA,0,0,0,NA,NA
BVJrHwLjTh6h,Active,0,0,0,1,0,NA,0,0,0,NA,NA
WWyV0iC1YSHU,Active,0,0,0,0,0,NA,0,0,0,NA,NA
yEtkoEpMSDMh,Active,0,0,0,1,0,NA,0,0,0,NA,NA
waVUoJGVWS5j,Active,0,0,0,1,0,NA,0,0,0,NA,NA
yQ8Nmg1m7M5a,Active,0,0,1,0,0,NA,0,0,0,NA,NA
cb12vYq8NvVq,Closed,0,0,0,0,0,NA,0,0,0,NA,NA
0J5XW767Qyi2,Active,0,0,1,0,0,NA,0,0,0,NA,NA
AAOsQq5E6TaY,Active,0,0,0,1,0,NA,0,0,0,NA,NA
iEZQZlMdQzpE,Active,0,0,0,1,0,NA,0,0,0,NA,NA
daXbpeH82P2X,Active,0,0,0,0,0,NA,0,0,0,NA,NA
XAOeJCr7Wijl,Active,0,0,0,0,0,NA,0,0,0,NA,NA
CAEdmQKgy36M,Active,0,0,0,0,0,NA,0,0,0,NA,NA
ZmEqIhkWmSV8,Active,0,0,0,0,0,NA,0,0,0,NA,NA
A0F1CPvOcjFM,Active,0,0,0,1,0,NA,0,0,0,NA,NA
GfZbWdILnaJC,Active,0,0,0,1,0,NA,0,0,0,NA,NA
fWbo3akZy5er,Active,0,0,0,0,0,NA,0,0,0,NA,NA
PEc9CAmf1OCj,Active,0,0,0,0,0,NA,0,0,0,NA,NA
twj0GBWoHHgt,Active,0,0,0,0,0,NA,0,0,0,NA,NA
HQOP6bO6wCAw,Active,0,0,0,0,0,NA,0,0,0,NA,NA
4PlxOvDQ8TGx,Active,0,0,0,1,0,NA,0,0,0,NA,NA
I61fpZfvwFx2,Active,0,0,0,1,0,NA,0,0,0,NA,NA
kOglux42ODVb,Active,0,0,1,0,0,NA,0,0,0,NA,NA
M0uEbojCyWaC,Active,0,0,0,0,0,NA,0,0,0,NA,NA
UvR8on40ggVN,Active,0,0,0,0,0,NA,0,0,0,NA,NA
JBosNwqt0bi6,Active,0,0,0,0,0,NA,0,0,0,NA,NA
sDD6gyPxa6eo,Active,0,0,0,1,0,NA,0,0,0,NA,NA
mr5dT8V7RAUW,Active,0,0,0,1,0,NA,0,0,0,NA,NA
tbSvJ7n94EjG,Active,0,0,0,0,0,NA,0,0,0,NA,NA
TdUhD8p9hczQ,Active,0,0,0,0,0,NA,0,0,0,NA,NA
4bX7hPeWnkMd,Active,0,0,0,0,0,NA,0,0,0,NA,NA
8iZr0bEsIDNA,Active,0,0,1,1,0,NA,0,0,0,NA,NA
g3u0PjJdDAZ8,Active,0,0,1,1,0,NA,0,0,0,NA,NA
bzHVPjOmMKJd,Active,0,0,1,1,0,NA,0,0,0,NA,NA
OTZ4tTHePKkE,Closed,0,0,1,1,0,NA,0,0,0,NA,NA
WfnNajiGXez9,Active,0,0,0,1,0,NA,0,0,0,NA,NA
A5OokQo9C80Y,Active,0,0,0,1,0,NA,0,0,0,NA,NA
nZJwd0UR4cj7,Unfunded,0,0,0,0,0,NA,0,0,0,NA,NA
IzzlyNkv1svm,Active,0,0,0,1,0,NA,0,0,0,NA,NA
qAL5bDuYqHwB,Active,0,24,0,1,484,NA,0,0,7,9,9
XzFxGjP5wKNk,Active,0,24,1,0,728,NA,0,0,0,120,144
h6ixqZqYJNsf,Active,0,24,0,0,814,NA,0,0,0,81955,82141
rA5Zx6Pn9BW3,Active,0,24,1,0,776,NA,0,0,0,6,6
8Zy8zaspVpTw,Active,0,24,1,1,776,NA,0,0,0,687,687
AsjSByaFtS6w,Active,0,24,1,1,776,NA,0,0,0,687,687
vy5MTVklb5al,Active,0,24,0,0,762,NA,0,0,0,25061,26011
AfzYg1D4E2Jy,Active,0,24,0,0,762,NA,0,0,0,25061,26011
sAiOtd5c4iBG,Active,0,24,0,0,762,NA,0,0,0,25061,26011
JYwkh1jkgy0N,Active,0,24,0,0,613,NA,11,18,0,2122,949
rpVOqAsGrZ2e,Active,0,24,0,0,613,NA,0,0,0,2122,949
7MuM4FasMF4Z,Active,0,24,0,0,761,NA,0,0,0,178416,175951
bAooeNNi7GCU,Active,0,24,0,0,761,NA,0,0,0,178416,175951
QVJgwQfOafKd,Active,0,24,1,0,775,NA,0,0,0,12,12
fzYlB3xRxJbv,Active,0,24,0,0,792,NA,0,0,0,509454,500742
RWa6fXK7McGo,Active,0,24,0,0,818,NA,0,0,0,44007,47115
SX4Z8V6SmErv,Active,0,24,0,0,818,NA,0,0,0,44007,47115
ENqx84x0cXsI,Active,0,24,1,1,790,NA,0,0,0,1005,694
6wljq9jitZcn,Active,0,24,1,1,790,NA,0,0,0,1005,694
gwg3ewxxFkMS,Closed,0,24,0,0,766,NA,0,0,0,12960,8375
tsO5LiDT7Fnf,Active,0,24,0,0,766,NA,0,0,0,12960,8375
8g3mB1Ti7BgE,Closed,0,24,0,0,766,NA,0,0,0,12960,8375
boloZYRGAsNv,Active,0,24,0,0,766,NA,0,0,0,12960,8375
MGV5tVre2mMV,Active,0,24,0,1,780,NA,5,2,0,5800,10905
fxCKJoYOmmIq,Active,0,24,0,1,780,NA,0,0,0,5800,10905
wgchSslaSXFD,Dormant,0,24,1,0,779,NA,0,0,0,50,50
vxLbF3xSyx45,Active,0,24,1,1,775,NA,0,0,0,272,372
s1YZcNJrnIct,Active,0,24,1,1,775,NA,0,0,0,272,372
P8M1gWCDFB97,Dormant,0,24,0,0,0,NA,0,0,0,5,5
AzLQx3udML1Q,Active,0,23,0,1,0,NA,2,1,0,681,822
rcZnnRzn83YN,Active,0,23,0,1,0,NA,0,0,0,681,822
1ExyTocuUjeW,Active,0,23,0,1,712,NA,16,2,0,4939,4284
PfxbmCW56dys,Active,0,23,0,1,712,NA,0,0,0,4939,4284
fVdsTabgXsaY,Active,0,23,0,1,554,NA,18,30,9,4219,6514
p7mXw38OpWvF,Active,0,23,0,1,554,NA,0,0,9,4219,6514
oUbcnDNpjx0O,Active,0,23,0,1,797,NA,0,0,0,36183,41281
FgWAvAW7e0tR,Active,0,23,0,1,797,NA,0,0,0,36183,41281
4bTeNLcu4pbQ,Active,0,23,0,0,737,NA,3,7,0,5873,5730
EewCCI5Mai8Y,Active,0,23,0,0,737,NA,0,0,0,5873,5730
RWB9dYgyUqjp,Active,0,23,0,0,737,NA,0,0,0,5873,5730
q1FBRmHWktz8,Active,0,23,0,0,829,NA,0,0,0,11114,12549
6bbeWamtbKyr,Active,0,23,0,0,829,NA,0,0,0,11114,12549
cKNNPvtOCqOs,Active,0,23,0,0,829,NA,0,0,0,11114,12549
qsx2AEszg3kK,Active,0,23,1,1,0,NA,12,3,0,692,672
IIA3yzpaMD3j,Active,0,23,1,1,0,NA,0,0,0,692,672
5Thcfy5x2WaQ,Active,0,23,0,0,473,NA,2,3,11,9098,9649
RsdtOqGf1t1j,Active,0,23,0,0,473,NA,0,0,11,9098,9649
WX0p6iwLQ0QS,Active,0,23,0,0,473,NA,0,0,11,9098,9649
proonfXvx09i,Active,0,23,0,1,560,NA,15,45,6,-313,-1002
ehfsuJ0pZNiS,Active,0,41,0,1,815,NA,0,0,0,3740,2633
qaHbY9EW6QRu,Active,0,41,1,1,0,NA,3,3,0,595,503
hWaqFl2smeQW,Active,0,41,1,1,0,NA,0,0,0,595,503
4Uz5J8xLRhqd,Active,0,41,0,0,832,NA,0,0,0,1245,1519
GFTXMM5U8omU,Active,0,41,0,1,768,NA,0,0,0,47207,46052
HeHUE9ozAzRZ,Active,0,41,0,1,768,NA,0,0,0,47207,46052
v1zPtZzHvaa2,Active,0,41,1,0,677,NA,0,0,5,8,8
d2NL2NXtImVP,Active,0,41,0,0,815,NA,0,0,0,24480,23872
5lMJlJHZIItv,Active,0,41,0,0,815,NA,0,0,0,24480,23872
6rwz6SkoWQBC,Active,0,41,0,0,815,NA,0,0,0,24480,23872
FnBSPqmYQxEr,Closed,0,41,1,1,534,NA,0,0,0,NA,NA
qiDRhV2pDJJs,Closed,0,41,1,1,534,NA,0,0,0,NA,NA
4naHZopvllGi,Active,0,41,0,1,787,NA,0,0,0,47609,52138
XVzgLJvW2LvP,Active,0,41,0,1,787,NA,0,0,0,47609,52138
E0eVqKtH32lV,Active,0,41,1,0,0,NA,10,21,0,2198,1823
sUrZATwHVhfo,Closed,0,41,1,0,0,NA,0,0,0,2198,1823
OmswYRmDA2xD,Active,0,41,1,0,0,NA,0,0,0,2198,1823
YOiJteo3WbOT,Active,0,41,0,0,813,NA,0,0,0,90612,95466
8GcAB1d4wCOS,Active,0,41,0,0,813,NA,0,0,0,90612,95466
QZ8KreeM868Q,Active,0,41,0,0,813,NA,0,0,0,90612,95466
RgCBNHHDfXrK,Active,0,41,0,1,0,NA,0,0,0,132,129
HXPFAXOO9Cq8,Active,0,41,0,1,0,NA,0,0,0,132,129
GUBLuIRIGqae,Active,0,41,0,0,587,NA,13,16,0,561,455
UTfhsDojFju1,Closed,0,41,0,0,587,NA,0,0,0,561,455
GhY5cmQx7FpG,Active,0,41,0,0,587,NA,0,0,0,561,455
1llrLE2kiWGs,Active,0,41,0,1,835,NA,0,0,0,312,83
WqryckD8KNlX,Active,0,41,0,1,835,NA,0,0,0,312,83
sVMZcg5UvIut,Active,0,41,0,1,702,NA,0,0,0,35386,33026
ygqNQFoddGUv,Active,0,41,0,1,702,NA,0,0,0,35386,33026
wQDwBPiXB5vr,Dormant,0,41,0,0,0,NA,0,0,7,5,5
eyTBQysGnisL,Active,0,41,0,1,734,NA,3,5,0,5703,6699
2ISH7ORmdttS,Active,0,41,0,1,734,NA,0,0,0,5703,6699
wDHwCCxNpNFg,Dormant,0,41,0,1,705,NA,0,0,0,653,653
XCnQQ34uPX1g,Dormant,0,41,0,1,705,NA,0,0,0,653,653
5S8XgYekC2FE,Active,0,41,0,1,795,NA,0,0,0,25618,25151
PgfgeTO77Y0v,Active,0,41,0,1,795,NA,0,0,0,25618,25151
vqOcdUudaair,Dormant,0,41,0,1,472,NA,0,0,9,8,8
6qF7Ea1UKkqv,Dormant,0,41,0,1,472,NA,0,0,9,8,8
dOCqZTKkwY31,Active,0,41,0,1,640,NA,0,0,0,8142,8718
ymgufsZYhEIS,Active,0,41,0,1,640,NA,0,0,0,8142,8718
fFjkKDtAhGvg,Active,0,41,0,1,628,NA,1,1,0,1317,400
aH36btpDpV01,Active,0,41,0,1,628,NA,0,0,0,1317,400
zMZ7Z2vmqiL5,Closed,0,41,0,1,0,NA,0,0,0,5,5
z3hHBWXmiAXC,Dormant,0,41,0,1,0,NA,0,0,0,5,5
i6MGCyBynzJR,Closed,0,41,0,0,789,NA,0,0,0,NA,NA
DibJpvua32dC,Active,0,41,0,0,615,NA,0,0,2,8915,9620
JBPyFzrXZSlO,Active,0,41,0,0,615,NA,5,3,2,8915,9620
nwWIpDd4fzrE,Active,0,41,0,0,615,NA,0,0,2,8915,9620
hwLjMpAlzVRh,Active,0,41,0,0,615,NA,0,0,2,8915,9620
X2rpIceAyAhi,Active,0,40,0,1,767,NA,0,0,0,90,90
d8rk18syxVhk,Active,0,40,0,1,776,NA,0,0,0,8592,7103
9WV1s3pSrzvY,Active,0,40,0,1,776,NA,0,0,0,8592,7103
0u3pJqBqug4S,Dormant,0,40,0,0,840,NA,0,0,0,1311,1311
TuEByZuYWo4y,Active,0,40,0,1,780,NA,0,0,0,24867,26119
hblOaTnp2x6w,Active,0,40,0,1,780,NA,0,0,0,24867,26119
i7kx8F7HFeae,Active,0,40,0,1,731,1,2,4,0,14833,14137
Mucajb5EeLiK,Active,0,40,0,1,731,NA,0,0,0,14833,14137
nemcjtbcm2nr,Active,0,40,0,1,675,NA,14,4,4,672,358
BhrccFvu9rWn,Active,0,40,0,1,675,NA,0,0,4,672,358
AFjtGnoT0SGK,Active,0,40,1,0,693,NA,0,0,0,952,822
PXox96UlilNm,Active,0,40,0,1,577,NA,5,14,0,3691,4406
kZzKd06aGK7R,Active,0,40,0,1,577,NA,0,0,0,3691,4406
EiszMPTHuxS3,Closed,0,40,0,1,773,NA,0,0,0,NA,NA
bC9vA8YTnIrT,Closed,0,40,0,1,773,NA,0,0,0,NA,NA
62QmApYQQ8ld,Active,0,40,0,1,608,NA,10,12,0,0,-29
CaqQ6pLNx8FK,Active,0,40,0,1,608,NA,0,0,0,0,-29
3o9jg6oAL5SH,Active,0,40,0,1,0,NA,0,0,0,323,323
08gNQsBnE6UE,Active,0,40,0,1,0,NA,0,0,0,323,323
dspAEhpBQSI0,Active,0,40,0,0,470,NA,27,83,4,194,261
AyAlKaWhgxow,Active,0,40,0,0,470,NA,0,0,4,194,261
7JSFYv3p1ZJO,Active,0,40,0,0,470,NA,0,0,4,194,261
olbK0zOWBtZm,Active,0,40,1,1,0,NA,0,0,0,648,197
jEA53Ki5TKD3,Dormant,0,40,0,0,787,NA,0,0,0,50948,55124
gYwHoATUQ8OU,Active,0,40,0,0,769,NA,1,1,2,7717,10621
Wnmf3umf1MgV,Active,0,40,0,0,769,NA,0,0,2,7717,10621
ImdQbR8yyBzA,Closed,0,40,0,0,769,NA,0,0,2,7717,10621
4voteFZlCGqA,Active,0,40,1,0,715,NA,0,0,0,24,24
ostysG8FXBZX,Closed,0,40,0,0,760,NA,0,0,0,NA,NA
MyQI77NfYOEV,Closed,0,40,0,1,510,NA,0,0,0,NA,NA
6o8yWUkVPsVN,Closed,0,40,0,1,510,NA,0,0,0,NA,NA
Flc7brX6OpdV,Active,0,40,0,0,691,NA,0,0,0,5,5
23hraR0yV83G,Dormant,0,40,0,1,0,NA,0,0,0,5679,5679
hVYylgVLSIHA,Dormant,0,40,0,1,0,NA,0,0,0,5679,5679
IqxbYq0Sf22O,Active,0,40,1,0,787,NA,0,0,0,36,36
24X8vTQ63MEq,Active,0,40,0,0,784,NA,0,0,0,494516,519005
s0741XUFQfMp,Active,0,40,0,0,784,NA,0,0,0,494516,519005
u52MgS5gLFVc,Closed,0,40,0,1,572,NA,0,0,0,NA,NA
GwExb2fkh2Hq,Active,0,40,1,1,0,NA,30,8,0,161,131
H5A2Izn6dHhU,Active,0,40,1,1,0,NA,0,0,0,161,131
RhUSBVJBqXiL,Active,0,40,1,1,679,NA,24,15,9,2245,2364
09BTTgR2wCpo,Active,0,40,1,1,679,NA,0,0,9,2245,2364
yCg9bzGsclLj,Active,0,40,1,1,690,NA,0,0,0,65,62
ZpjJ7wW3evVY,Active,0,40,1,1,690,NA,0,0,0,65,62
xC5WwEIFUcwK,Active,0,40,0,1,0,NA,3,6,0,161,127
pdcnQGzkrczD,Active,0,40,0,1,0,NA,0,0,0,161,127
AfNEqEx8RcHb,Active,0,40,0,1,807,NA,3,1,0,15018,15658
Hv5VCqBESqHu,Active,0,40,0,1,807,NA,0,0,0,15018,15658
I4QtEZXA4793,Active,0,40,1,1,714,NA,1,1,0,38,38
sWKmVpv6oe1b,Closed,0,40,0,1,816,NA,0,0,0,0,NA
Kil3jf5Ta717,Dormant,0,40,0,1,666,NA,0,0,0,13,13
b4INQJQ79gw2,Dormant,0,40,0,1,666,NA,0,0,0,13,13
2SGt2scAdrmA,Closed,0,40,0,1,743,NA,0,0,0,NA,NA
nRSh47h4EzIw,Closed,0,40,0,1,743,NA,0,0,0,NA,NA
o7x9MQY7Kyh3,Active,0,40,0,1,0,NA,0,0,0,792,740
BaGpR7PCEOPu,Active,0,40,0,0,613,NA,84,16,1,196,499
8ez8bnKKIbqL,Active,0,40,0,0,613,NA,0,0,1,196,499
bObFabTTMdKX,Closed,0,40,0,0,613,NA,0,0,1,196,499
dcv8b9ilKX1m,Active,0,40,1,0,761,NA,0,0,0,11,11
Z5eiu8PHdYXi,Active,0,40,0,1,0,NA,0,0,0,1764,1803
